state,county,fipscode,fipscode2,office,district,total.votes,party,candidate,votes
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,YES - Chung,3011
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,YES - Clark,2986
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,YES - Estelle,2915
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,YES - Illsley,2965
AK,Electoral District 39,2939,293900000,District Court,JD3,32363,No party,YES - Wolfe,3078
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,NO - Chung,3395
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,NO - Clark,3423
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,NO - Estelle,3569
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,NO - Illsley,3491
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,NO - Wolfe,3475
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,YES - Chung,3853
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,YES - Clark,3776
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,YES - Estelle,3651
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,YES - Illsley,3718
AK,Electoral District 4,2904,290400000,District Court,JD3,36084,No party,YES - Wolfe,3733
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,NO - Chung,2326
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,NO - Clark,2370
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,NO - Estelle,2461
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,NO - Illsley,2398
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,NO - Wolfe,2365
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,YES - Chung,2993
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,YES - Clark,2912
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,YES - Estelle,2861
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,YES - Illsley,2899
AK,Electoral District 40,2940,294000000,District Court,JD3,26535,No party,YES - Wolfe,2950
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,NO - Chung,1606
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,NO - Clark,1685
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,NO - Estelle,1762
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,NO - Illsley,1676
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,NO - Wolfe,1704
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,YES - Chung,2635
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,YES - Clark,2530
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,YES - Estelle,2436
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,YES - Illsley,2539
AK,Electoral District 5,2905,290500000,District Court,JD3,21078,No party,YES - Wolfe,2505
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,NO - Chung,2660
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,NO - Clark,2725
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,NO - Estelle,2915
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,NO - Illsley,2804
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,NO - Wolfe,2770
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,YES - Chung,4711
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,YES - Clark,4604
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,YES - Estelle,4409
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,YES - Illsley,4541
AK,Electoral District 6,2906,290600000,District Court,JD3,36692,No party,YES - Wolfe,4553
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,NO - Chung,1076
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,NO - Clark,1223
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,NO - Estelle,1267
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,NO - Illsley,1140
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,NO - Wolfe,1249
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,YES - Chung,2092
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,YES - Clark,1912
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,YES - Estelle,1869
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,YES - Illsley,2007
AK,Electoral District 7,2907,290700000,District Court,JD3,15732,No party,YES - Wolfe,1897
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,NO - Chung,1812
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,NO - Clark,2027
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,NO - Estelle,2093
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,NO - Illsley,1934
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,NO - Wolfe,2054
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,YES - Chung,3680
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,YES - Clark,3417
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,YES - Estelle,3338
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,YES - Illsley,3526
AK,Electoral District 8,2908,290800000,District Court,JD3,27264,No party,YES - Wolfe,3383
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,NO - Chung,1542
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,NO - Clark,1735
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,NO - Estelle,1761
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,NO - Illsley,1612
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,NO - Wolfe,1755
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,YES - Chung,3384
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,YES - Clark,3147
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,YES - Estelle,3111
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,YES - Illsley,3287
AK,Electoral District 9,2909,290900000,District Court,JD3,24468,No party,YES - Wolfe,3134
AK,Electoral District 1,2901,290100000,District Court,JD4,5115,No party,NO - Seekins,1677
AK,Electoral District 1,2901,290100000,District Court,JD4,5115,No party,YES - Seekins,3438
AK,Electoral District 12,2912,291200000,District Court,JD4,3442,No party,NO - Seekins,1075
AK,Electoral District 12,2912,291200000,District Court,JD4,3442,No party,YES - Seekins,2367
AK,Electoral District 23,2923,292300000,District Court,JD4,5541,No party,NO - Seekins,1793
AK,Electoral District 23,2923,292300000,District Court,JD4,5541,No party,YES - Seekins,3748
AK,Electoral District 31,2931,293100000,District Court,JD4,387,No party,NO - Seekins,193
AK,Electoral District 31,2931,293100000,District Court,JD4,387,No party,YES - Seekins,194
AK,Electoral District 32,2932,293200000,District Court,JD4,4793,No party,NO - Seekins,1991
AK,Electoral District 32,2932,293200000,District Court,JD4,4793,No party,YES - Seekins,2802
AK,Electoral District 33,2933,293300000,District Court,JD4,2357,No party,NO - Seekins,911
AK,Electoral District 33,2933,293300000,District Court,JD4,2357,No party,YES - Seekins,1446
AK,Electoral District 34,2934,293400000,District Court,JD4,7643,No party,NO - Seekins,2323
AK,Electoral District 34,2934,293400000,District Court,JD4,7643,No party,YES - Seekins,5320
AK,Electoral District 35,2935,293500000,District Court,JD4,160,No party,NO - Seekins,80
AK,Electoral District 35,2935,293500000,District Court,JD4,160,No party,YES - Seekins,80
AK,Electoral District 36,2936,293600000,District Court,JD4,6103,No party,NO - Seekins,1925
AK,Electoral District 36,2936,293600000,District Court,JD4,6103,No party,YES - Seekins,4178
AK,Electoral District 37,2937,293700000,District Court,JD4,5258,No party,NO - Seekins,1992
AK,Electoral District 37,2937,293700000,District Court,JD4,5258,No party,YES - Seekins,3266
AK,Electoral District 40,2940,294000000,District Court,JD4,1517,No party,NO - Seekins,562
AK,Electoral District 40,2940,294000000,District Court,JD4,1517,No party,YES - Seekins,955
AK,Electoral District 1,2901,290100000,Governor,statewide,5611,Democrat,Begich/Call,2768
AK,Electoral District 1,2901,290100000,Governor,statewide,5611,Republican,Dunleavy/Meyer,2568
AK,Electoral District 1,2901,290100000,Governor,statewide,5611,Libertarian,Toien/Clift,141
AK,Electoral District 1,2901,290100000,Governor,statewide,5611,,Walker/Mallott,124
AK,Electoral District 1,2901,290100000,Governor,statewide,5611,No party,Write-in,10
AK,Electoral District 10,2910,291000000,Governor,statewide,6462,Democrat,Begich/Call,3898
AK,Electoral District 10,2910,291000000,Governor,statewide,6462,Republican,Dunleavy/Meyer,2322
AK,Electoral District 10,2910,291000000,Governor,statewide,6462,Libertarian,Toien/Clift,98
AK,Electoral District 10,2910,291000000,Governor,statewide,6462,,Walker/Mallott,132
AK,Electoral District 10,2910,291000000,Governor,statewide,6462,No party,Write-in,12
AK,Electoral District 11,2911,291100000,Governor,statewide,4158,Democrat,Begich/Call,2556
AK,Electoral District 11,2911,291100000,Governor,statewide,4158,Republican,Dunleavy/Meyer,1435
AK,Electoral District 11,2911,291100000,Governor,statewide,4158,Libertarian,Toien/Clift,85
AK,Electoral District 11,2911,291100000,Governor,statewide,4158,,Walker/Mallott,66
AK,Electoral District 11,2911,291100000,Governor,statewide,4158,No party,Write-in,16
AK,Electoral District 12,2912,291200000,Governor,statewide,3775,Democrat,Begich/Call,1406
AK,Electoral District 12,2912,291200000,Governor,statewide,3775,Republican,Dunleavy/Meyer,2184
AK,Electoral District 12,2912,291200000,Governor,statewide,3775,Libertarian,Toien/Clift,106
AK,Electoral District 12,2912,291200000,Governor,statewide,3775,,Walker/Mallott,75
AK,Electoral District 12,2912,291200000,Governor,statewide,3775,No party,Write-in,4
AK,Electoral District 13,2913,291300000,Governor,statewide,6279,Democrat,Begich/Call,4051
AK,Electoral District 13,2913,291300000,Governor,statewide,6279,Republican,Dunleavy/Meyer,1955
AK,Electoral District 13,2913,291300000,Governor,statewide,6279,Libertarian,Toien/Clift,99
AK,Electoral District 13,2913,291300000,Governor,statewide,6279,,Walker/Mallott,150
AK,Electoral District 13,2913,291300000,Governor,statewide,6279,No party,Write-in,24
AK,Electoral District 14,2914,291400000,Governor,statewide,7812,Democrat,Begich/Call,4398
AK,Electoral District 14,2914,291400000,Governor,statewide,7812,Republican,Dunleavy/Meyer,3146
AK,Electoral District 14,2914,291400000,Governor,statewide,7812,Libertarian,Toien/Clift,114
AK,Electoral District 14,2914,291400000,Governor,statewide,7812,,Walker/Mallott,141
AK,Electoral District 14,2914,291400000,Governor,statewide,7812,No party,Write-in,13
AK,Electoral District 15,2915,291500000,Governor,statewide,7721,Democrat,Begich/Call,3469
AK,Electoral District 15,2915,291500000,Governor,statewide,7721,Republican,Dunleavy/Meyer,3998
AK,Electoral District 15,2915,291500000,Governor,statewide,7721,Libertarian,Toien/Clift,94
AK,Electoral District 15,2915,291500000,Governor,statewide,7721,,Walker/Mallott,141
AK,Electoral District 15,2915,291500000,Governor,statewide,7721,No party,Write-in,19
AK,Electoral District 16,2916,291600000,Governor,statewide,5988,Democrat,Begich/Call,2841
AK,Electoral District 16,2916,291600000,Governor,statewide,5988,Republican,Dunleavy/Meyer,2927
AK,Electoral District 16,2916,291600000,Governor,statewide,5988,Libertarian,Toien/Clift,113
AK,Electoral District 16,2916,291600000,Governor,statewide,5988,,Walker/Mallott,94
AK,Electoral District 16,2916,291600000,Governor,statewide,5988,No party,Write-in,13
AK,Electoral District 17,2917,291700000,Governor,statewide,8525,Democrat,Begich/Call,3772
AK,Electoral District 17,2917,291700000,Governor,statewide,8525,Republican,Dunleavy/Meyer,4478
AK,Electoral District 17,2917,291700000,Governor,statewide,8525,Libertarian,Toien/Clift,117
AK,Electoral District 17,2917,291700000,Governor,statewide,8525,,Walker/Mallott,146
AK,Electoral District 17,2917,291700000,Governor,statewide,8525,No party,Write-in,12
AK,Electoral District 18,2918,291800000,Governor,statewide,7391,Democrat,Begich/Call,3638
AK,Electoral District 18,2918,291800000,Governor,statewide,7391,Republican,Dunleavy/Meyer,3522
AK,Electoral District 18,2918,291800000,Governor,statewide,7391,Libertarian,Toien/Clift,99
AK,Electoral District 18,2918,291800000,Governor,statewide,7391,,Walker/Mallott,121
AK,Electoral District 18,2918,291800000,Governor,statewide,7391,No party,Write-in,11
AK,Electoral District 19,2919,291900000,Governor,statewide,8208,Democrat,Begich/Call,3509
AK,Electoral District 19,2919,291900000,Governor,statewide,8208,Republican,Dunleavy/Meyer,4453
AK,Electoral District 19,2919,291900000,Governor,statewide,8208,Libertarian,Toien/Clift,105
AK,Electoral District 19,2919,291900000,Governor,statewide,8208,,Walker/Mallott,129
AK,Electoral District 19,2919,291900000,Governor,statewide,8208,No party,Write-in,12
AK,Electoral District 2,2902,290200000,Governor,statewide,8318,Democrat,Begich/Call,2142
AK,Electoral District 2,2902,290200000,Governor,statewide,8318,Republican,Dunleavy/Meyer,5916
AK,Electoral District 2,2902,290200000,Governor,statewide,8318,Libertarian,Toien/Clift,164
AK,Electoral District 2,2902,290200000,Governor,statewide,8318,,Walker/Mallott,77
AK,Electoral District 2,2902,290200000,Governor,statewide,8318,No party,Write-in,19
AK,Electoral District 20,2920,292000000,Governor,statewide,7924,Democrat,Begich/Call,3900
AK,Electoral District 20,2920,292000000,Governor,statewide,7924,Republican,Dunleavy/Meyer,3779
AK,Electoral District 20,2920,292000000,Governor,statewide,7924,Libertarian,Toien/Clift,113
AK,Electoral District 20,2920,292000000,Governor,statewide,7924,,Walker/Mallott,119
AK,Electoral District 20,2920,292000000,Governor,statewide,7924,No party,Write-in,13
AK,Electoral District 21,2921,292100000,Governor,statewide,10541,Democrat,Begich/Call,4930
AK,Electoral District 21,2921,292100000,Governor,statewide,10541,Republican,Dunleavy/Meyer,5290
AK,Electoral District 21,2921,292100000,Governor,statewide,10541,Libertarian,Toien/Clift,106
AK,Electoral District 21,2921,292100000,Governor,statewide,10541,,Walker/Mallott,204
AK,Electoral District 21,2921,292100000,Governor,statewide,10541,No party,Write-in,11
AK,Electoral District 22,2922,292200000,Governor,statewide,8515,Democrat,Begich/Call,2472
AK,Electoral District 22,2922,292200000,Governor,statewide,8515,Republican,Dunleavy/Meyer,5684
AK,Electoral District 22,2922,292200000,Governor,statewide,8515,Libertarian,Toien/Clift,184
AK,Electoral District 22,2922,292200000,Governor,statewide,8515,,Walker/Mallott,146
AK,Electoral District 22,2922,292200000,Governor,statewide,8515,No party,Write-in,29
AK,Electoral District 23,2923,292300000,Governor,statewide,5999,Democrat,Begich/Call,1341
AK,Electoral District 23,2923,292300000,Governor,statewide,5999,Republican,Dunleavy/Meyer,4395
AK,Electoral District 23,2923,292300000,Governor,statewide,5999,Libertarian,Toien/Clift,170
AK,Electoral District 23,2923,292300000,Governor,statewide,5999,,Walker/Mallott,77
AK,Electoral District 23,2923,292300000,Governor,statewide,5999,No party,Write-in,16
AK,Electoral District 24,2924,292400000,Governor,statewide,7913,Democrat,Begich/Call,2169
AK,Electoral District 24,2924,292400000,Governor,statewide,7913,Republican,Dunleavy/Meyer,5383
AK,Electoral District 24,2924,292400000,Governor,statewide,7913,Libertarian,Toien/Clift,186
AK,Electoral District 24,2924,292400000,Governor,statewide,7913,,Walker/Mallott,134
AK,Electoral District 24,2924,292400000,Governor,statewide,7913,No party,Write-in,41
AK,Electoral District 25,2925,292500000,Governor,statewide,9794,Democrat,Begich/Call,4251
AK,Electoral District 25,2925,292500000,Governor,statewide,9794,Republican,Dunleavy/Meyer,5114
AK,Electoral District 25,2925,292500000,Governor,statewide,9794,Libertarian,Toien/Clift,205
AK,Electoral District 25,2925,292500000,Governor,statewide,9794,,Walker/Mallott,195
AK,Electoral District 25,2925,292500000,Governor,statewide,9794,No party,Write-in,29
AK,Electoral District 26,2926,292600000,Governor,statewide,6360,Democrat,Begich/Call,3280
AK,Electoral District 26,2926,292600000,Governor,statewide,6360,Republican,Dunleavy/Meyer,2700
AK,Electoral District 26,2926,292600000,Governor,statewide,6360,Libertarian,Toien/Clift,164
AK,Electoral District 26,2926,292600000,Governor,statewide,6360,,Walker/Mallott,196
AK,Electoral District 26,2926,292600000,Governor,statewide,6360,No party,Write-in,20
AK,Electoral District 27,2927,292700000,Governor,statewide,9444,Democrat,Begich/Call,6301
AK,Electoral District 27,2927,292700000,Governor,statewide,9444,Republican,Dunleavy/Meyer,2750
AK,Electoral District 27,2927,292700000,Governor,statewide,9444,Libertarian,Toien/Clift,146
AK,Electoral District 27,2927,292700000,Governor,statewide,9444,,Walker/Mallott,235
AK,Electoral District 27,2927,292700000,Governor,statewide,9444,No party,Write-in,12
AK,Electoral District 28,2928,292800000,Governor,statewide,8983,Democrat,Begich/Call,4643
AK,Electoral District 28,2928,292800000,Governor,statewide,8983,Republican,Dunleavy/Meyer,3977
AK,Electoral District 28,2928,292800000,Governor,statewide,8983,Libertarian,Toien/Clift,125
AK,Electoral District 28,2928,292800000,Governor,statewide,8983,,Walker/Mallott,216
AK,Electoral District 28,2928,292800000,Governor,statewide,8983,No party,Write-in,22
AK,Electoral District 29,2929,292900000,Governor,statewide,8053,Democrat,Begich/Call,4212
AK,Electoral District 29,2929,292900000,Governor,statewide,8053,Republican,Dunleavy/Meyer,3355
AK,Electoral District 29,2929,292900000,Governor,statewide,8053,Libertarian,Toien/Clift,190
AK,Electoral District 29,2929,292900000,Governor,statewide,8053,,Walker/Mallott,282
AK,Electoral District 29,2929,292900000,Governor,statewide,8053,No party,Write-in,14
AK,Electoral District 3,2903,290300000,Governor,statewide,8499,Democrat,Begich/Call,2482
AK,Electoral District 3,2903,290300000,Governor,statewide,8499,Republican,Dunleavy/Meyer,5733
AK,Electoral District 3,2903,290300000,Governor,statewide,8499,Libertarian,Toien/Clift,155
AK,Electoral District 3,2903,290300000,Governor,statewide,8499,,Walker/Mallott,113
AK,Electoral District 3,2903,290300000,Governor,statewide,8499,No party,Write-in,16
AK,Electoral District 30,2930,293000000,Governor,statewide,7336,Democrat,Begich/Call,2902
AK,Electoral District 30,2930,293000000,Governor,statewide,7336,Republican,Dunleavy/Meyer,4050
AK,Electoral District 30,2930,293000000,Governor,statewide,7336,Libertarian,Toien/Clift,184
AK,Electoral District 30,2930,293000000,Governor,statewide,7336,,Walker/Mallott,192
AK,Electoral District 30,2930,293000000,Governor,statewide,7336,No party,Write-in,8
AK,Electoral District 31,2931,293100000,Governor,statewide,4709,Democrat,Begich/Call,2893
AK,Electoral District 31,2931,293100000,Governor,statewide,4709,Republican,Dunleavy/Meyer,1520
AK,Electoral District 31,2931,293100000,Governor,statewide,4709,Libertarian,Toien/Clift,120
AK,Electoral District 31,2931,293100000,Governor,statewide,4709,,Walker/Mallott,170
AK,Electoral District 31,2931,293100000,Governor,statewide,4709,No party,Write-in,6
AK,Electoral District 32,2932,293200000,Governor,statewide,5304,Democrat,Begich/Call,3600
AK,Electoral District 32,2932,293200000,Governor,statewide,5304,Republican,Dunleavy/Meyer,1323
AK,Electoral District 32,2932,293200000,Governor,statewide,5304,Libertarian,Toien/Clift,134
AK,Electoral District 32,2932,293200000,Governor,statewide,5304,,Walker/Mallott,238
AK,Electoral District 32,2932,293200000,Governor,statewide,5304,No party,Write-in,9
AK,Electoral District 33,2933,293300000,Governor,statewide,5667,Democrat,Begich/Call,3739
AK,Electoral District 33,2933,293300000,Governor,statewide,5667,Republican,Dunleavy/Meyer,1459
AK,Electoral District 33,2933,293300000,Governor,statewide,5667,Libertarian,Toien/Clift,177
AK,Electoral District 33,2933,293300000,Governor,statewide,5667,,Walker/Mallott,269
AK,Electoral District 33,2933,293300000,Governor,statewide,5667,No party,Write-in,23
AK,Electoral District 34,2934,293400000,Governor,statewide,8714,Democrat,Begich/Call,4692
AK,Electoral District 34,2934,293400000,Governor,statewide,8714,Republican,Dunleavy/Meyer,3659
AK,Electoral District 34,2934,293400000,Governor,statewide,8714,Libertarian,Toien/Clift,180
AK,Electoral District 34,2934,293400000,Governor,statewide,8714,,Walker/Mallott,172
AK,Electoral District 34,2934,293400000,Governor,statewide,8714,No party,Write-in,11
AK,Electoral District 35,2935,293500000,Governor,statewide,4166,Democrat,Begich/Call,2359
AK,Electoral District 35,2935,293500000,Governor,statewide,4166,Republican,Dunleavy/Meyer,1450
